term,jsd,count_legal,count_popular,neighbours,scaled_jsd
finely,0.6487766945661346,5,492,2525,0.5401980198019802
timothy,0.5183207608824113,928,2027,3547,0.5401747956019172
disgust,0.5886959453899784,71,1004,3997,0.540155116337253
habitations,0.5860768144308877,99,1003,4038,0.5401188707280832
risqued,0.7993421977873789,3,62,337,0.5400593471810089
idleness,0.5805509717588802,64,1128,4113,0.5399951373693168
enters,0.5603710449525284,365,1148,4209,0.5397956759325255
followed,0.48032862174751806,201,3799,1927,0.5396990140114167
rigour,0.6082413093288761,54,758,3582,0.53964265773311
circulation,0.5344363454662135,626,1779,3847,0.5396412789186379
least,0.44742106382592556,694,3306,593,0.5396290050590219
cost,0.4892878010248507,1451,2549,2584,0.5394736842105263
professed,0.5415600344050018,156,1980,3993,0.5394440270473329
drum,0.6154033125524704,160,583,3387,0.5394154118689105
shocking,0.570515514654738,26,1361,4179,0.539124192390524
stirred,0.6519629652935703,15,472,2480,0.5391129032258064
sure,0.4646837358611241,219,3781,1280,0.5390625
customs,0.4969346387491316,702,3298,2991,0.5389501838849883
flax,0.5414743150079477,335,1794,3999,0.5388847211802951
meet,0.457058689534997,941,3059,902,0.5388026607538803
ocracock,0.7621233395761093,45,64,568,0.5387323943661971
vernon,0.5936854384456471,68,920,3918,0.5385400714650331
one,0.479127506583131,1151,2849,52,0.5384615384615384
continuance,0.48771377805678323,1490,2510,2478,0.5383373688458434
indifference,0.5549894231948295,60,1585,4178,0.5382958353279081
rendered,0.46971035445995574,1173,2827,1464,0.5382513661202186
contemporaries,0.7573370563130246,3,116,628,0.5382165605095541
selfish,0.5549919212657831,59,1581,4177,0.5381853004548719
marry,0.5254475172712052,212,2481,3671,0.5380005448106783
prevailing,0.5440479524099281,185,1751,4098,0.5378233284529038
absent,0.515317085360031,1151,2014,3429,0.5377661125692622
concern,0.48358746397765096,444,3556,2160,0.5375
fails,0.5727298643440861,167,1164,4174,0.5373742213703881
dalrymple,0.7360518041937907,8,163,901,0.537180910099889
abused,0.5471117711592185,290,1533,4116,0.5371720116618076
come,0.4472853667515873,470,3530,283,0.5371024734982333
rachel,0.5982215124511828,81,839,3802,0.5370857443450815
sheep,0.4917481958801392,467,3533,2819,0.5370698829372118
dolphin,0.6230426665410961,14,618,3080,0.537012987012987
joash,0.8011805205457725,4,56,311,0.5369774919614148
scale,0.5303266908700057,562,1878,3816,0.5369496855345912
hoffman,0.7123103306063704,22,226,1304,0.5368098159509203
introduction,0.5266968417765596,358,2224,3721,0.5366836871808653
horrid,0.515925611268862,57,2975,3494,0.5366342301087579
dewees,0.7015919095812592,14,271,1504,0.5365691489361702
message,0.4858366349548938,2106,1894,2408,0.5365448504983389
judicious,0.5402932623292561,311,1819,3999,0.536384096024006
road,0.4600434031414676,1155,2845,1059,0.5363550519357885
space,0.48449550654083284,1259,2741,2271,0.5363276089828269
pox,0.5240830855982093,272,2412,3675,0.5363265306122449
1263,0.8911178940556563,12,8,69,0.5362318840579711
errand,0.6418408560863368,18,502,2622,0.5362318840579711
languished,0.7329851226723443,6,177,966,0.5362318840579711
hire,0.5411994195256179,1221,869,4019,0.5362030355809903
passes,0.5391046112737613,257,1949,3967,0.5361734308041342
horror,0.5086301313555378,67,3382,3287,0.5360511104350472
upland,0.59374630152687,86,886,3899,0.5360348807386509
teach,0.4854153757940567,92,3908,2428,0.535831960461285
bartlett,0.6392882953121943,346,181,2652,0.5358220211161387
circular,0.5832818926918688,179,953,4050,0.5358024691358024
trunks,0.6379618803584876,39,494,2677,0.5356742622338438
sovereign,0.47542376025558564,897,3103,1815,0.5355371900826447
merits,0.5033802256925318,949,2745,3162,0.5354206198608475
victory,0.49732041470066385,118,3881,3037,0.5353967731313797
1050,0.798696347641237,40,28,355,0.5352112676056338
pair,0.4760806505657094,306,3694,1848,0.5351731601731602
prope,0.799350974937139,44,19,327,0.5351681957186545
alexandria,0.5756200686220232,189,1042,4145,0.535102533172497
picking,0.7049785627864387,37,234,1426,0.5350631136044881
pleaded,0.5566854766510962,637,893,4207,0.5350606132636083
entring,0.7511738795617346,88,50,731,0.5348837209302325
retaliating,0.7891827876252194,29,45,387,0.5348837209302325
capacities,0.5872490722583756,149,917,3990,0.5345864661654135
treat,0.48545129570721585,902,3098,2499,0.5342136854741897
pressing,0.5448402492577342,288,1586,4111,0.5341765993675505
angled,0.8156763346707758,3,45,249,0.5341365461847389
reverse,0.5445025342557841,392,1491,4106,0.5340964442279591
centres,0.7939177177048701,6,65,369,0.5338753387533876
venerable,0.5395956370434168,72,2069,3988,0.5338515546639919
free,0.445510385539665,748,3252,594,0.5336700336700336
bribe,0.6216533214730768,138,499,3097,0.533419438165967
latin,0.5456678496705125,79,1751,4115,0.5329283110571081
tenants,0.5533030715583774,709,911,4185,0.5328554360812425
bail,0.5146835401967014,2178,955,3450,0.5327536231884058
breasts,0.5696088511280093,25,1311,4177,0.5326789561886521
exploits,0.6253294004814572,18,573,2912,0.5326236263736264
partners,0.6300658295368663,186,372,2775,0.5326126126126126
reputable,0.6161434428674254,178,513,3249,0.5324715297014466
secundi,0.69274523866165,301,6,1617,0.5324675324675324
mercies,0.5381622054783138,26,2134,3984,0.5323795180722891
enjoyment,0.4913368425367045,266,3734,2844,0.5323488045007032
partizans,0.6852408654335511,16,321,1766,0.5322763306908267
deer,0.5532778824510949,522,1077,4186,0.5322503583373148
forehead,0.5288761055457485,21,2440,3799,0.5322453277178205
forks,0.5926241155854756,58,905,3880,0.5322164948453608
tation,0.7540139314407819,96,25,639,0.5320813771517997
claims,0.4735065214665994,2321,1679,1809,0.5317855168601437
proclamation,0.487744912626915,1485,2515,2627,0.5317853064331938
approaches,0.5900341465795838,50,958,3927,0.5317035905271199
rods,0.5443413311906071,1150,696,4112,0.5316147859922179
carpenters,0.6114471335209181,75,679,3433,0.5316050101951646
vassals,0.6559373954700611,22,414,2260,0.5314159292035399
cheap,0.5441534966557802,113,1735,4110,0.5313868613138686
misfortunes,0.5179285120595549,155,2670,3608,0.531319290465632
opened,0.47172115030076817,451,3549,1713,0.5312317571511967
alice,0.6881208369798926,42,279,1683,0.5311942959001783
delivery,0.49995616414535743,2186,1580,3135,0.5311004784688995
clock,0.457121226130727,788,3212,981,0.5310907237512742
productions,0.5275156814568417,245,2235,3785,0.5310435931307794
fault,0.4982646483594977,446,3392,3099,0.5308163923846402
descend,0.5401638063176377,218,1796,4049,0.5307483329217091
incensed,0.6418600125450485,9,498,2569,0.5305566368236668
annually,0.4826388626048734,2449,1551,2319,0.5304010349288486
petty,0.5813598346011596,317,803,4045,0.5302843016069221
assemblage,0.678282957517047,34,322,1869,0.5302300695559122
desire,0.45521944163673334,551,3449,915,0.5300546448087432
am,0.4458090829420663,304,3696,283,0.5300353356890459
commissioned,0.5123915626796385,1955,1240,3415,0.5300146412884333
effusion,0.6226650535716928,44,559,2957,0.5299289820764288
boxes,0.536558406719352,337,1859,3974,0.5296930045294413
shews,0.5115494580248524,67,3181,3373,0.5294989623480582
acquaintances,0.6892290570893407,6,311,1664,0.5294471153846154
supplied,0.4842364413883664,1213,2787,2515,0.5292246520874752
shake,0.5406180059875433,65,1870,4097,0.5291676836709788
breaks,0.5900979612057519,57,922,3910,0.529156010230179
bags,0.6067433858422371,50,726,3485,0.5291248206599714
grinding,0.6719760499768549,61,324,2013,0.5290611028315947
conference,0.5271169009385684,980,1493,3788,0.529039070749736
admirable,0.5807086963104314,31,1088,4042,0.52894606630381
perfidious,0.6225678942406813,44,554,2939,0.5287512759441987
hamburgh,0.6513782630657506,16,452,2397,0.5285773884021694
ashore,0.5460695620365675,34,1733,4147,0.5285748734024596
felicity,0.5039083118516243,114,3391,3256,0.5285626535626535
nerve,0.6607903555578856,18,396,2152,0.5283457249070632
laments,0.7187878981100199,9,200,1104,0.5280797101449275
meaning,0.4759428722153389,1082,2918,1906,0.527806925498426
substitute,0.5483454725742299,632,1061,4161,0.5277577505407354
mate,0.5395851232627024,499,1489,4067,0.5276616670764691
soldiers,0.46004589103852733,1175,2825,1304,0.5276073619631901
describe,0.5362817734259928,94,2077,3986,0.5275965880582038
reckoned,0.5513177434579528,158,1430,4193,0.5275459098497496
pre,0.5423875289366363,1616,273,4105,0.5274056029232643
dilate,0.7527716925295576,13,108,639,0.5273865414710485
engine,0.5974624956914087,236,657,3748,0.5272145144076841
revolutions,0.5730431604744016,53,1167,4142,0.5270400772573636
aspire,0.6191684086872425,17,605,3038,0.5266622778143516
trunk,0.5724386706969578,78,1156,4148,0.5265188042430087
inforce,0.719375065124575,52,152,1081,0.5263644773358002
centre,0.5360452465584222,258,1908,3986,0.5263421976919217
why,0.44367943746871513,474,3526,650,0.5261538461538462
tests,0.7467972309447031,28,114,747,0.5261044176706827
watchmen,0.6831936008884271,79,258,1766,0.5260475651189128
pembroke,0.7171852172971386,115,108,1173,0.526001705029838
depravity,0.5793352765631657,35,1087,4044,0.5259643916913946
supporting,0.5027579517085438,1628,1866,3258,0.5257826887661142
mckean,0.6055317200207037,481,302,3498,0.5257289879931389
pint,0.5368435657224859,109,2018,4001,0.5256185953511622
publication,0.49052968265526753,1465,2535,2919,0.525522439191504
protection,0.46988562784233495,1102,2898,1591,0.5254556882463859
shrink,0.6144520645950894,42,641,3222,0.5254500310366232
scarborough,0.6715272221751809,106,275,1993,0.5253386853988962
literary,0.5688901735984369,75,1192,4162,0.5252282556463239
wonder,0.4880385867297297,72,3928,2771,0.5250811981234211
south,0.49643080350097885,49,3792,3099,0.5250080671184253
179,0.5616107257599812,1140,272,4190,0.5248210023866349
penal,0.5852161978648878,476,556,3956,0.5247724974721941
ingrafted,0.7391942527440118,26,124,793,0.5245901639344263
warfare,0.6128543011639728,93,598,3249,0.5244690674053555
villains,0.6146159523949224,25,655,3213,0.5244319950202303
mariner,0.585147253657283,472,561,3957,0.5243871619914077
morey,0.7794846715767736,76,6,431,0.5243619489559165
interrupted,0.5297312021061814,235,2094,3906,0.5243215565796211
moneys,0.5875082503587551,977,14,3913,0.5241502683363148
withdrawn,0.5550109646262605,586,914,4209,0.5241149916844856
changing,0.5520912091157154,234,1292,4209,0.5241149916844856
perished,0.547030607137484,28,1662,4163,0.5239010329089598
gardner,0.560663926952695,653,759,4190,0.5238663484486874
receipt,0.49626211613633336,2516,1292,3114,0.5237636480411046
intemperate,0.6494850800344232,38,427,2385,0.5236897274633123
victuals,0.6077985763011248,55,697,3426,0.5236427320490368
blessings,0.47840451056366573,205,3795,2122,0.5235626767200754
unerring,0.6171075095981867,15,612,3056,0.5235602094240838
marsh,0.555002228309832,224,1274,4209,0.5234022333095747
raise,0.4701152717982635,944,3056,1712,0.5233644859813084
silently,0.6346702823546456,42,475,2612,0.5233537519142419
cousins,0.6920023435363633,11,277,1521,0.5233399079552926
seas,0.5026947317559096,868,2583,3287,0.5232735016732583
evans,0.543613863937752,321,1475,4138,0.5231996133397777
testified,0.6045265723374272,40,740,3494,0.5231825987406984
rational,0.4883793264976946,185,3815,2864,0.5230446927374302
ets,0.7607056695254744,73,31,543,0.5230202578268877
dignified,0.5780447567067932,66,1061,4051,0.5228338681806961
wom,0.7865238122060656,24,49,379,0.5224274406332454
causeth,0.7405573299760443,4,141,762,0.5223097112860893
plentiful,0.5777958321538605,43,1088,4049,0.5221042232650037
patronized,0.7434846514663933,12,130,747,0.5220883534136547
dispatched,0.5428671763686789,43,1769,4128,0.5220445736434108
additional,0.475950448378858,2284,1716,2046,0.5219941348973607
consumption,0.5292728684363511,524,1790,3917,0.5218279295379117
transgressions,0.6118916385030919,10,688,3272,0.5216992665036675
sides,0.48046994509021834,556,3444,2472,0.5214401294498382
bermuda,0.5821005992124394,162,910,3993,0.521412471825695
rigid,0.5880185055583728,81,885,3884,0.5213697219361483
disposition,0.4694434903887409,582,3418,1617,0.5213358070500927
dated,0.4683583389794687,1739,2261,1525,0.521311475409836
happier,0.5820141175922395,29,1043,3993,0.5211620335587278
waiting,0.5116105382769067,224,2795,3495,0.5210300429184549
ence,0.6581764268052583,277,134,2140,0.5210280373831776
charitable,0.5580267410475196,148,1279,4190,0.5210023866348449
swine,0.5567879712771124,660,787,4200,0.520952380952381
ded,0.6498552834229657,336,113,2315,0.520950323974082
agency,0.5440632936939029,442,1317,4148,0.5207328833172613
owned,0.5349645996307064,592,1487,4028,0.5203574975173784
whose,0.44243259658420897,529,3471,419,0.5202863961813843
abel,0.5771547418800104,237,904,4052,0.5202369200394866
sphere,0.5542725688316334,111,1369,4204,0.5202188392007612
burthen,0.5356986113892597,488,1562,4035,0.5201982651796778
jacobs,0.6621669511187265,105,292,2069,0.5200579990333495
grain,0.49157047457436015,578,3422,3017,0.5200530328140537
bonds,0.48269366333252767,2106,1894,2624,0.5198170731707317
liverpool,0.5345905182793474,44,2096,3990,0.5197994987468672
tioga,0.7483526099117791,65,69,710,0.5197183098591549
assuming,0.5871595722835843,162,811,3903,0.5196003074558032
demonstration,0.567738292240632,69,1155,4144,0.519546332046332
restoration,0.5396818182699054,221,1641,4110,0.5194647201946472
approbation,0.47652758057242456,1236,2764,2160,0.5194444444444445
continent,0.47665360213289465,585,3415,2197,0.519344560764679
170,0.5937063881480638,355,539,3750,0.5192
attentive,0.5333732695527782,156,1999,3980,0.5190954773869346
forfeit,0.4761719477462765,3247,753,2148,0.5190875232774674
discouraged,0.5957946744968826,54,814,3704,0.5188984881209503
mountebanks,0.8227412367914608,18,23,212,0.5188679245283019
comm,0.6485708720547265,383,68,2323,0.5187257856220404
wells,0.5674290348643725,321,906,4145,0.5186972255729795
mexican,0.6973830583764119,13,257,1423,0.5186226282501757
creating,0.5954660702802661,180,690,3706,0.518348623853211
kingston,0.5830007237597187,108,935,3971,0.5182573659027953
kidd,0.7246900076565329,3,183,986,0.5182555780933062
congregational,0.6013116826722056,161,637,3539,0.5182254874258265
closed,0.5301280325528671,294,1949,3954,0.5182094081942337
wonderfully,0.5976867446692635,11,828,3638,0.5181418361737218
reconciliation,0.5449744955485352,164,1530,4162,0.5180201826045171
dreading,0.7181535391207045,7,193,1060,0.5179245283018868
stand,0.4559624176563082,429,3571,1116,0.517921146953405
russians,0.6209841945872953,3,576,2858,0.5178446466060181
excuse,0.4906836058842741,574,3426,3017,0.5177328471992045
hasten,0.5581217034918317,80,1324,4189,0.5175459536882311
vienna,0.6121650997599573,124,544,3192,0.5175438596491229
recess,0.5573426817656154,701,715,4190,0.5171837708830549
buffington,0.7722042132116609,8,82,472,0.5169491525423728
humane,0.542346328681491,110,1669,4142,0.5169000482858522
loading,0.6162438618205517,160,444,2963,0.5167060411744853
english,0.443049226695181,197,3803,788,0.516497461928934
conqueror,0.6007359054600099,61,735,3534,0.5164119977362762
mistake,0.4900013279710012,609,3391,3017,0.5164070268478621
chimney,0.5741189682167844,114,1022,4050,0.5162962962962963
county,0.450956763384279,2270,1730,155,0.5161290322580645
cart,0.5560572546352319,413,1013,4192,0.5159828244274809
notice,0.44759346076432227,1339,2661,816,0.5159313725490197
junction,0.6075575220020045,117,601,3330,0.5159159159159159
weapons,0.559737883091941,101,1264,4176,0.5158045977011494
spears,0.6577004550799674,20,382,2098,0.5157292659675882
muster,0.5739447587176425,778,357,4048,0.5155632411067194
persevering,0.6016684287660057,47,737,3502,0.5154197601370646
bargain,0.5464989636543166,632,982,4185,0.5154121863799284
deacons,0.6116189537225168,68,597,3180,0.5154088050314466
woodland,0.5377767931454644,47,1850,4096,0.515380859375
coolness,0.6336682345580916,54,455,2583,0.5152922957801006
prisoner,0.472982981813539,1229,2771,1972,0.5152129817444219
concomitant,0.7096728312152867,25,215,1264,0.5150316455696202
proceed,0.4541455619131455,1429,2571,1038,0.5144508670520231
victims,0.5605793542721381,42,1279,4174,0.5143747005270723
pilot,0.5454043080959815,627,1008,4175,0.514251497005988
strikes,0.5849852394425069,76,893,3891,0.5140066820868672
took,0.440880626089738,457,3543,572,0.513986013986014
wool,0.5293526159230308,174,2054,3956,0.5139029322548029
learn,0.46803143098262767,133,3867,1730,0.5138728323699422
ks,0.702577675418566,141,107,1304,0.5138036809815951
finest,0.5514378717029255,26,1454,4204,0.5137963843958135
buried,0.5176583101693151,78,2461,3741,0.5137663726276397
licensed,0.6258168303139262,366,172,2700,0.5137037037037037
joanna,0.7225079713888376,10,177,989,0.5136501516683518
discharge,0.45811591782684913,1915,2085,1357,0.5136330140014739
test,0.5376144291953202,388,1468,4110,0.5136253041362531
quart,0.5782106853390809,112,967,4003,0.5136147889083188
apparel,0.546856396288708,351,1203,4203,0.5134427789674042
betrayed,0.5469194956390487,65,1475,4205,0.513436385255648
proof,0.4626629179651208,1100,2900,1459,0.5133653187114462
sophistry,0.6424215672478902,35,439,2426,0.5131904369332234
endowed,0.5642933012296631,87,1135,4145,0.5129071170084439
invent,0.6409504909144708,18,463,2452,0.5126427406199021
solid,0.489955086928789,405,3563,3050,0.5124590163934426
enlarged,0.5348413580897043,388,1557,4087,0.512356251529239
acceptable,0.5290451941776567,142,2052,3974,0.5123301459486663
inviting,0.6072256724518043,67,628,3260,0.5122699386503068
irons,0.568643660020092,73,1105,4092,0.512218963831867
ounts,0.8348823741653741,18,4,82,0.5121951219512195
treating,0.544608347673097,305,1330,4175,0.5120958083832335
gone,0.4579781824506896,374,3626,1362,0.5117474302496329
dublin,0.542406822492144,35,1677,4165,0.5116446578631453
marquis,0.4978256951553669,390,3082,3270,0.5116207951070336
130,0.558255007001134,476,860,4177,0.5116112042135504
harsh,0.60258544860868,53,702,3435,0.5114992721979622
ordain,0.5643123596324792,282,932,4137,0.5114817500604303
farthing,0.5842894037096888,315,660,3909,0.5113839856740855
bankruptcy,0.6093524467670238,382,283,3180,0.5110062893081762
add,0.46519715329438904,836,3164,1546,0.5109961190168176
past,0.4560468858737979,364,3636,1284,0.5109034267912772
due,0.44038290910112043,2112,1888,554,0.5108303249097473
address,0.4637416830235331,686,3314,1488,0.510752688172043
broke,0.4759708474871571,109,3891,2497,0.5106127352823389
madeira,0.53022022666004,134,1967,4015,0.5105853051058531
evacuation,0.5790189141585348,168,883,3981,0.5104245164531525
casket,0.7343947480268058,4,152,825,0.5103030303030303
posted,0.5845284886887435,172,797,3891,0.5101516319712156
mother,0.4518932727631756,165,3835,1035,0.5101449275362319
concord,0.5468075921541959,331,1190,4208,0.5099809885931559
acknowledgement,0.6647957911409399,78,292,1936,0.5098140495867769
wants,0.48482086115709133,423,3577,2915,0.5097770154373928
enabled,0.4813003225419787,982,3018,2711,0.5097749907783106
challenge,0.5626967421268039,389,857,4163,0.5097285611337977
desired,0.44996403463226775,318,3682,932,0.509656652360515
confider,0.6052960906396844,681,37,3330,0.5096096096096097
follow,0.4573713822812289,436,3564,1358,0.5095729013254786
prepared,0.47082918396850215,580,3420,1904,0.509453781512605
intrigue,0.5935341197138775,128,717,3657,0.5094339622641509
satisfaction,0.46132628046606117,516,3484,1465,0.5092150170648464
expression,0.4825016322359655,494,3506,2828,0.5091937765205092
engagement,0.5104135111308915,391,2457,3595,0.5090403337969402
traffick,0.7189809573121244,34,155,998,0.5090180360721442
suitable,0.4709700978435877,826,3174,1943,0.5090066906845085
alienated,0.6365092415900337,111,381,2505,0.5089820359281437
gibbon,0.7222389094722768,21,159,949,0.5089567966280295
intercourse,0.4747593994958585,1404,2596,2417,0.5088953247827885
finish,0.5428705599922357,277,1375,4184,0.5088432122370937
abandoned,0.5149085822547737,324,2316,3697,0.5087909115499053
improvements,0.4899505676202744,753,3111,3092,0.508732212160414
floyd,0.605023093109143,615,100,3322,0.5087296809151114
drained,0.6274571864715848,31,485,2608,0.5084355828220859
ocean,0.48619500695972157,302,3698,2966,0.5084288604180714
model,0.5630077276962908,150,1070,4142,0.5082085948816997
executors,0.4768835383947581,2664,1336,2537,0.5080804099329918
decline,0.5289700981177707,300,1856,3982,0.5080361627322953
characters,0.47319492273244596,387,3613,2195,0.5079726651480638
towards,0.4398299930144272,559,3441,693,0.5079365079365079
extracting,0.7335266825510259,7,148,819,0.5079365079365079
jacket,0.48053467169388225,14,3986,2775,0.5077477477477478
traitor,0.5924549763640299,75,766,3644,0.5076838638858397
agree,0.4623548949523208,2145,1855,1478,0.5074424898511503
possessor,0.5847356092474989,345,592,3835,0.5074315514993482
directions,0.4775183175530622,1036,2964,2606,0.5072908672294705
pestilential,0.5632047998486267,20,1190,4128,0.5072674418604651
ja,0.6220969408399262,460,85,2721,0.5071664829106945
favorite,0.5620636113761186,253,983,4153,0.50710329882013
tempted,0.5512019161685053,75,1363,4199,0.5070254822576804
evidence,0.45052500812895213,1513,2487,1030,0.5067961165048543
falls,0.4821313492393734,463,3537,2834,0.5067043048694425
grew,0.5032094966933588,73,3083,3441,0.5065387968613775
und,0.6431565111497453,360,94,2338,0.5064157399486741
exhibits,0.6004627307127074,143,614,3436,0.5064027939464494
opulent,0.6095074454846796,41,611,3146,0.5063572790845519
magistracy,0.615213529744994,70,510,2862,0.5062893081761006
intelligence,0.47390028295426,527,3473,2242,0.5062444246208743
carty,0.7637578700840919,24,54,409,0.5061124694376528
paragraph,0.5085196267479632,1681,1181,3585,0.505997210599721
pregnant,0.6035885270502801,91,630,3336,0.5059952038369304
searcher,0.7104288463657364,31,180,1113,0.5058400718778078
dozens,0.7584090351120976,18,80,514,0.5058365758754864
warwick,0.6064176899538918,146,536,3220,0.5052795031055901
originating,0.6342378663887714,251,242,2506,0.5051875498802874
commenced,0.49214834741219166,1665,2035,3156,0.5050697084917617
qualified,0.4812415113846493,1575,2425,2847,0.5047418335089568
privileged,0.6562644622819924,109,279,2027,0.5046867291563888
profound,0.5305349331379147,110,1839,4085,0.5045287637698899
unparalleled,0.634290607454977,23,466,2488,0.5044212218649518
schools,0.5207220507847449,489,1908,3858,0.5044064282011405
memorial,0.47042812599179823,3070,930,1957,0.5043433827286663
chapel,0.5680572719213118,160,969,4047,0.5043241907585866
sworn,0.48635255720863974,1658,2342,3010,0.5043189368770764
assurance,0.5122734287383153,320,2373,3671,0.5042222827567421
purity,0.5059285288633463,135,2763,3575,0.504055944055944
fatigues,0.6102044059044613,28,592,3032,0.503957783641161
remaining,0.4734104160411384,1365,2635,2401,0.5039566847147022
portuguese,0.5784911316241018,46,978,3945,0.5039290240811153
celebrated,0.48964670647463737,136,3662,3118,0.5038486209108403
plunged,0.5862477933617691,34,870,3771,0.5038451339167329
collected,0.475317716847568,1041,2959,2547,0.5037298782881822
anecdote,0.6550160283307951,32,359,2039,0.5036782736635605
propagate,0.614558415497509,20,552,2830,0.5035335689045937
shepard,0.6585931656573699,259,123,2000,0.5035
robber,0.6207877322077537,52,490,2715,0.503499079189687
quarrelling,0.7160735497729038,19,173,1015,0.503448275862069
frigates,0.5262767954895586,824,1367,3975,0.5033962264150943
travelled,0.5397172017323898,50,1638,4162,0.5033637674195098
fulfilled,0.5282697555713695,140,1968,4018,0.5032354405176704
cultivated,0.5224338035065305,146,2154,3925,0.5031847133757962
patent,0.5039774012030721,1239,1745,3522,0.5031232254400908
extremity,0.5391121254251714,121,1596,4161,0.5030040855563567
damage,0.4802274001782045,1737,2263,2833,0.5030003529827038
breaches,0.6063238297473902,288,380,3192,0.5028195488721805
delivered,0.44796006790852666,1528,2472,953,0.5026232948583421
services,0.4637586065898016,2061,1939,1540,0.5025974025974026
wooden,0.5518056207407146,174,1220,4185,0.5025089605734767
searches,0.6901350793698496,49,221,1423,0.5024595924104006
barley,0.5626348907169423,41,1153,4112,0.502431906614786
code,0.5877805412570156,359,512,3708,0.5024271844660194
apprentice,0.5331033850668406,440,1453,4101,0.5023165081687393
baron,0.5051296553706648,785,2142,3555,0.5021097046413502
laying,0.4721654878947489,1738,2262,2319,0.5019404915912031
opens,0.5526268139840883,50,1322,4177,0.5017955470433325
province,0.4373732676492716,1717,2283,584,0.5017123287671232
reception,0.5077892776361165,482,2347,3604,0.5016648168701443
barns,0.6087599784565854,70,571,3110,0.5016077170418006
journey,0.4744006572038725,168,3832,2529,0.5013839462238039
establishment,0.46620066065549837,1561,2439,1807,0.5013835085777532
taxed,0.5220341142786882,1255,1038,3929,0.5008908119114278
reckon,0.5951191929852749,41,737,3488,0.5008600917431193
injunctions,0.638994485339517,41,423,2382,0.5008396305625524
printer,0.5289004024582744,674,1332,4054,0.5007400098667982
separate,0.47175707209723017,1284,2716,2273,0.5006599208095028
crowned,0.5571724821535957,61,1195,4166,0.50048007681229
drawn,0.4516932368175292,1411,2589,1247,0.5004009623095429
finished,0.47519959515048266,344,3656,2610,0.5003831417624521
aids,0.5706106080391801,332,757,4020,0.5002487562189055
anchor,0.5212271786865861,116,2196,3915,0.5001277139208173
subject,0.4396215547786994,1185,2815,376,0.5
laws,0.44362885643850125,1702,2298,332,0.5
steph,0.8347184483869861,8,22,136,0.5
sent,0.4373504382172105,735,3265,560,0.5
the,0.4951923958546893,1291,2709,2,0.5
impedes,0.8010139961789621,4,43,242,0.5
disquisition,0.7162502642209981,8,174,962,0.5
court,0.44653807943520013,2772,1228,150,0.5
minds,0.45300695198995283,274,3726,1314,0.5
dover,0.5373722102544262,666,1075,4157,0.4998797209526101
papal,0.6288743492077508,9,488,2525,0.4998019801980198
governing,0.5517317455394205,328,1053,4182,0.4997608799617408
whomsoever,0.628943444094994,198,298,2522,0.49960348929421095
ancient,0.46419492969019266,292,3708,1713,0.4991243432574431
strengthening,0.612676188997938,51,524,2837,0.49876630243214665
cellars,0.6094831047141758,21,589,2994,0.4986639946559786
arts,0.47002955649074024,334,3666,2149,0.498371335504886
rebellion,0.5006477266192428,449,2542,3516,0.49829351535836175
intent,0.4787940067902426,1983,2017,2854,0.4982480728801682
knowing,0.4712315708089512,606,3394,2353,0.4980875478113047
ves,0.6768294114888445,251,65,1663,0.4978953698135899
palmer,0.5952065548212917,200,565,3458,0.4976865240023135
rice,0.5002078107988748,755,2344,3457,0.4975412207115997
week,0.4674466175970872,747,3253,1890,0.4973544973544973
accusations,0.6225815124075215,33,485,2616,0.49732415902140675
ohn,0.6004034991273767,717,7,3342,0.49730700179533216
felt,0.4522514375853456,318,3682,1297,0.4973014649190439
imperfection,0.608968355295127,32,570,2956,0.4969553450608931
capacity,0.473953338740074,1277,2723,2610,0.49693486590038316
dismissed,0.5271662881193272,432,1577,4050,0.49679012345679013
dominica,0.5892303082152722,95,726,3599,0.4965268130036121
whitehall,0.6866852691609256,19,254,1436,0.49651810584958217
share,0.46748116650493654,737,3263,1906,0.4963273871983211
romans,0.49798043116269325,132,3060,3420,0.49619883040935675
loss,0.44976258206485387,692,3308,1208,0.4958609271523179
imitate,0.5434917101560001,50,1449,4208,0.49548479087452474
trial,0.4496275187594356,1677,2323,1215,0.49547325102880657
accountant,0.6938497867969499,223,25,1304,0.495398773006135
counting,0.6206131561206023,135,388,2635,0.4952561669829222
extract,0.4680176125166744,444,3556,1957,0.49514563106796117
prospects,0.5302938829829683,126,1727,4110,0.4951338199513382
intestate,0.5864846962074669,764,91,3672,0.4950980392156863
unshaken,0.6078832942285367,25,578,2957,0.49509638146770374
successor,0.5527197160319184,379,918,4169,0.49508275365795157
holding,0.46928453178999563,2116,1884,2196,0.4949908925318761
kean,0.569987612412044,843,232,3997,0.49487115336502374
city,0.43902018983830854,902,3098,386,0.4948186528497409
whereof,0.46849256314297083,1797,2203,2019,0.4947994056463596
fromberger,0.8307685772232077,3,21,95,0.49473684210526314
willingly,0.5252090430906831,283,1776,4033,0.49466898090751305
accomplishment,0.5478929864847762,101,1305,4190,0.4945107398568019
look,0.4428135681021088,230,3770,902,0.49445676274944567
hugh,0.4992016282707083,1431,1639,3469,0.4943787835110983
surprise,0.5005760787231057,252,2721,3534,0.49434069043576684
lancaster,0.46916696805797625,239,3761,2197,0.49431042330450614
insignificant,0.6025543449740975,61,616,3207,0.49423136888057373
usual,0.4602403595650377,764,3236,1550,0.4941935483870968
